Volume of Titrant (mL),pH Value
0.0,11.578151227209723
0.35175879396984927,11.38361388396248
0.7035175879396985,11.079365855819544
1.0552763819095479,10.900032541211644
1.407035175879397,10.77182736460712
1.7587939698492463,10.671626157572302
2.1105527638190957,10.589128585414096
2.462311557788945,10.518839950808452
2.814070351758794,10.457480244212585
3.1658291457286434,10.402933642445815
3.5175879396984926,10.353755338234762
3.869346733668342,10.308914680589686
4.2211055276381915,10.267650553679637
4.572864321608041,10.229384842647917
4.92462311557789,10.193668059671095
5.276381909547739,10.160143774554966
5.628140703517588,10.12852454819209
5.9798994974874375,10.098575174815664
6.331658291457287,10.07010072129806
6.683417085427136,10.042937804471045
7.035175879396985,10.016948108313931
7.386934673366834,9.992013484352253
7.738693467336684,9.968032192778875
8.090452261306533,9.944915979689814
8.442211055276383,9.922587776691222
8.793969849246231,9.900979870283278
9.145728643216081,9.88003243036524
9.49748743718593,9.859692316467614
9.84924623115578,9.839912101056559
10.201005025125628,9.820649264166967
10.552763819095478,9.801865524484086
10.904522613065327,9.783526280004908
11.256281407035177,9.765600137385412
11.608040201005027,9.748058513582647
11.959798994974875,9.730875296827433
12.311557788944725,9.714026556594863
12.663316582914574,9.697490294277971
13.015075376884424,9.681246227860816
13.366834170854272,9.665275605138723
13.718592964824122,9.649561041024421
14.07035175879397,9.63408637526918
14.42211055276382,9.61883654756192
14.773869346733669,9.603797487481051
15.125628140703519,9.588956017188918
15.477386934673367,9.574299765097571
15.829145728643217,9.559817089012313
16.180904522613066,9.545497007488287
16.532663316582916,9.531329138324722
16.884422110552766,9.517303643278792
17.236180904522616,9.503411178212344
17.587939698492463,9.489642847994674
17.939698492462313,9.475990165576906
18.291457286432163,9.462445014731513
18.643216080402013,9.448999616016284
18.99497487437186,9.43564649557803
19.34673366834171,9.42237845645874
19.69849246231156,9.409188552107398
20.05025125628141,9.396070061835191
20.402010050251256,9.383016467981323
20.753768844221106,9.370021434581865
21.105527638190956,9.357078787355665
21.457286432160807,9.34418249483968
21.809045226130653,9.331326650521836
22.160804020100503,9.318505455832803
22.512562814070353,9.305713203869331
22.864321608040203,9.29294426373117
23.216080402010054,9.280193065361368
23.5678391959799,9.267454084786033
23.91959798994975,9.25472182965456
24.2713567839196,9.241990824984995
24.62311557788945,9.229255599021696
24.974874371859297,9.216510669113847
25.326633165829147,9.20375052752356
25.678391959798997,9.190969627071542
26.030150753768847,9.178162366526232
26.381909547738694,9.165323075639286
26.733668341708544,9.152445999725881
27.085427135678394,9.13952528368267
27.437185929648244,9.126554955329185
27.78894472361809,9.113528907949824
28.14070351758794,9.10044088190319
28.49246231155779,9.087284445153237
28.84422110552764,9.074052972562114
29.19597989949749,9.060739623767459
29.547738693467338,9.047337319446866
29.899497487437188,9.033838715748765
30.251256281407038,9.020236176641506
30.603015075376888,9.006521743900299
30.954773869346734,8.99268710441405
31.306532663316585,8.978723554450005
31.658291457286435,8.964621960462248
32.01005025125628,8.950372715969012
32.36180904522613,8.935965693951639
32.71356783919598,8.921390194142587
33.06532663316583,8.906634884468382
33.41708542713568,8.891687735792411
33.76884422110553,8.876535948957706
34.12060301507538,8.86116587295591
34.47236180904523,8.845562912838986
34.824120603015075,8.829711425736058
35.175879396984925,8.813594603028667
35.527638190954775,8.797194336359611
35.879396984924625,8.780491064685739
36.231155778894475,8.763463599010715
36.582914572864325,8.746088920719743
36.934673366834176,8.728341948545337
37.286432160804026,8.710195268069306
37.63819095477387,8.691618816241832
37.98994974874372,8.672579511580272
38.34170854271357,8.653040818371446
38.69346733668342,8.632962230167234
39.04522613065327,8.612298653893742
39.39698492462312,8.590999670650495
39.74874371859297,8.569008642279545
40.10050251256282,8.546261623346458
40.45226130653267,8.52268602529408
40.80402010050251,8.49819896172446
41.15577889447236,8.472705178810147
41.50753768844221,8.446094439332482
41.85929648241206,8.418238177493548
42.21105527638191,8.388985166019111
42.56281407035176,8.358155823433643
42.91457286432161,8.325534614808575
43.26633165829146,8.290859724333021
43.618090452261306,8.253808732749874
43.969849246231156,8.21397828825565
44.321608040201006,8.170854468920371
44.67336683417086,8.123768201463285
45.02512562814071,8.071825670054594
45.37688442211056,8.013794725682555
45.72864321608041,7.947909015484086
46.08040201005026,7.8715060002354855
46.43216080402011,7.7802945957921334
46.78391959798995,7.666677657992889
47.1356783919598,7.515137581522285
47.48743718592965,7.284980336246456
47.8391959798995,6.778325002929219
48.19095477386935,2.913255991700832
